index,measurment_data,sample,temperature,z_average,dispersity,mean_count_rate,volume_mean,intensity_mean,number_mean,file,np_formulation,substance_code,polymer_class,polymer,smiles_monomer,smiles_ru,mn,pdi,mn_method,tg,date,additive,polymer_concentration,mass_ru,circular_smiles_10,dp,with_pva,valid,mean_z_average,roll_valid,predicted_z_average,error,rel_error
10,"Donnerstag, 13. Februar 2020 14:15:33",A4 2,25.0,198.2,0.134,348.2,222.9,223.1,151.7,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.45465087890625,62.25465087890626,0.31410015579670164
11,"Donnerstag, 13. Februar 2020 14:15:44",A4 3,25.0,195.2,0.047,347.1,208.1,208.1,168.2,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.4547119140625,65.25471191406251,0.33429667988761536
12,"Donnerstag, 13. Februar 2020 14:16:18",A5 1,25.0,206.2,0.01,362.2,216.2,215.0,184.4,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.4547119140625,54.25471191406251,0.26311693459778135
13,"Donnerstag, 13. Februar 2020 14:16:29",A5 2,25.0,208.3,0.019,360.1,219.7,218.3,187.8,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.4547119140625,52.15471191406249,0.2503826784160465
14,"Donnerstag, 13. Februar 2020 14:16:40",A5 3,25.0,201.3,0.095,363.2,219.1,217.7,174.9,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.45465087890625,59.15465087890624,0.293863143958799
15,"Donnerstag, 13. Februar 2020 14:17:16",A6 1,25.0,216.2,0.11900000000000001,407.5,248.4,242.7,169.7,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.4547119140625,44.25471191406251,0.20469339460713465
16,"Donnerstag, 13. Februar 2020 14:17:27",A6 2,25.0,222.7,0.055999999999999994,408.9,229.6,227.8,201.9,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.4546813964844,37.754681396484386,0.16953157340136682
17,"Donnerstag, 13. Februar 2020 14:17:38",A6 3,25.0,212.0,0.098,405.8,232.0,229.6,187.5,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,1,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,206.4,1.0,260.4547119140625,48.4547119140625,0.22855996185878538
18,"Donnerstag, 13. Februar 2020 14:18:17",B1 1,25.0,139.4,0.05,219.1,141.0,146.6,122.4,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17221069335938,65.77221069335937,0.47182360612165974
19,"Donnerstag, 13. Februar 2020 14:18:28",B1 2,25.0,140.2,0.035,216.8,141.2,147.2,121.3,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17222595214844,64.97222595214845,0.46342529209806316
20,"Donnerstag, 13. Februar 2020 14:18:38",B1 3,25.0,136.1,0.11800000000000001,225.5,138.4,148.6,110.6,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17221069335938,69.07221069335938,0.5075107325008037
21,"Donnerstag, 13. Februar 2020 14:19:16",B2 1,25.0,153.6,0.034,224.6,154.3,157.5,136.1,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17222595214844,51.57222595214844,0.3357566793759664
22,"Donnerstag, 13. Februar 2020 14:19:27",B2 2,25.0,149.9,0.053,221.7,154.4,158.6,132.7,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17221069335938,55.27221069335937,0.36872722277090975
23,"Donnerstag, 13. Februar 2020 14:19:38",B2 3,25.0,148.0,0.028999999999999998,225.6,148.2,151.7,132.1,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17222595214844,57.17222595214844,0.38629882400100296
24,"Donnerstag, 13. Februar 2020 14:20:14",B3 1,25.0,146.2,0.091,419.6,149.9,158.8,117.7,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17222595214844,58.97222595214845,0.4033667985783068
25,"Donnerstag, 13. Februar 2020 14:20:25",B3 2,25.0,146.0,0.006,547.9,146.3,152.7,122.7,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.17222595214844,59.17222595214844,0.40528921885033176
26,"Donnerstag, 13. Februar 2020 14:20:36",B3 3,25.0,148.1,0.040999999999999995,560.6,150.3,158.1,120.6,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,None,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,0,1,145.27777777777774,1.0,205.1722412109375,57.072241210937506,0.38536287110693795
27,"Donnerstag, 13. Februar 2020 14:21:22",B4 1,25.0,227.8,0.065,240.4,247.7,243.7,203.0,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,238.9111111111111,1.0,278.74420166015625,50.94420166015624,0.22363565259067708
28,"Donnerstag, 13. Februar 2020 14:21:33",B4 2,25.0,241.7,0.018000000000000002,243.9,258.3,254.4,218.0,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,238.9111111111111,1.0,278.74420166015625,37.04420166015626,0.15326521166800275
29,"Donnerstag, 13. Februar 2020 14:21:44",B4 3,25.0,221.5,0.002,239.3,230.7,229.0,208.2,VAN057_P3(TS-010c)_1.txt,VAN57_P3,TS-010c,methacrylate,Poly-butyl MA,C=C(C)C(=O)OCCCC,[CH2][C](C)(C(=O)OCCCC),25500.0,1.26,SEC13,20.0,2020-02-13 00:00:00,PVA,3,142.19799999999995,C3[C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)[CH2][C](C)(C(=O)OCCCC)3,179.3274167006569,1,1,238.9111111111111,1.0,278.7442321777344,57.244232177734375,0.2584389714570401
